sku|name|description|store_id|department_id|category_id|subcategory_id|price
21635408|TomTom Spark 3 Aqua (Small) GPS Enabled Fitness Watch|TomTom Spark 3 Aqua (Small) Brand New Includes One Year Warranty   Product # 1RL0.002.00 (Black, Large)  Product # 1RL0.002.01 (Black, Small)  Product # 1RL0.002.02 (Aqua, Small)    The TomTom Spark 3 Fitness Watch is a multi-sport and activity tracker GP|2|474|20268|28217|$129.99
19296075|Giorgio Armani AR8006-503511 Round Gray Gradient Sunglasses|Giorgio Armani AR8006-503511 Round Gray Gradient Sunglasses|7|234|3422|20469|$290.00
14797332|Women's BCBG Max Azria Samira Black Summer Suede/Croc Print|This sandal features an ankle cuff design with a rear zipper and a high wedge heel.|7|29|692|1952|$101.95
20378030|Qupid Wyatte-13 Women Round Toe Synthetic Knee High Boot|not_available|7|29|692|2747|$16.98
16902182|Endeavor Espresso Oak Server|Traditional charm meets expert craftsmanship and practical value, this server has it all. In a rich espresso oak finish with generous space for wine, table settings, decor, and more this server offers handsome looks and functional space.|1|32|711|19115|$849.99
14287171|Beck: Episodes 4-6 (DVD)|not_available|3|11|2783|17419|$27.57
16474555|Piranha Men's 'Hurricane' Sunglasses|Black plastic half frames with grey rubberized ear and nose pads provide slip proof comfort to these sunglasses. Rubber finished black frames provide stylish and protect your eyes with ease.|7|234|3421|20468|$9.99
2854654|Exploring IBM Eserver Iseries and As/400 Computers|Description not available.|3|9|1517|6829|$35.32
20350522|Acanthus Black Brown Rubber Coir 30-inch x 48-inch Outdoor Mat|This striking, durable mat has thousands of coir bristles embedded in a rubber base that helps to capture and remove dirt and moisture from shoes.|1|3|248|22414|$72.49
20940773|M.A.Trading Hand Woven Omaha Grey/Blue (5'x8') (India)|An incredibly soft rug with ribbed pattern and unique printing technique to add to you décor|6|48|1575|7270|$1,122.00
17463547|Dior Vernis Couture Colour Gel Shine and Long Wear Nail Lacquer # 121 Lili|Dior Vernis Couture Colour Gel Shine and Long Wear Nail Lacquer - # 121 Lili by Christian Dior for Women - 0.33 oz Nail Polish.|8|210|2079|17328|$25.99
19409044|eCarpetGallery La Seda Green Wool and Art Silk Hand-knotted Rug (5'0 x 8'0)|Finely hand knotted, wool and art silk rug, graced by contemporary and transitional designs. The simplicity, elegance, and beauty of this fine rug is truly unique.|1|3|244|2693|$372.49
14138572|Safavieh Handmade Botanical Gardens Grey Wool Rug (5' x 8')|Bring a touch of fun with this whimsical Jardine rug. Premium wool is used in this hand-tufted handmade rug. Careful taste was used in color selection to craft this easy to decorate with rug.|1|3|244|607|$182.99
22100113|Wagner QuickStop ZD482A Ceramic Disc Pad Set, Rear|Wagner QuickStop ceramic brake pads are designed, tested and certified to ensure a vehicle’s braking system will be restored to original equipment performance.|1|36|3485|21178|$28.11
18972647|343 COL University of Kentucky Rubber Car Front Floor Mats (Set of 2)|Celebrate Wildcat fever with this University of Kentucky Wildcats floor mat.|1|36|3485|21179|$36.99
21630279|Simrad Micro C Female to SimNet 4M Simrad Micro C Female to SimNet 4M|Simrad Micro-C Female to SimNet 4M Brand New  The Simrad 24006413 is a 4m cable has a female micro C NMEA2000® connector on  one side and a simnet connector on the other. It is easy to install with cable  and connector.  24006413 Features:     * Adapter C|2|7|20281|28315|$42.95
22311167|ecarpetgallery Arak Red Wool Rug (3'3 x 5'1)|Handwoven in Arak, these high quality Persian rugs are the Sultanabads of legend.|1|3|244|2693|$194.00
21793741|Universal Wall Fitting, Zodiac Polaris 280/360/380, Black|Universal Wall Fitting, Zodiac Polaris 280/360/380, Black|5|449|4522|27797|$13.00
20753533|Yum Dinger 5' 8ct Cajun Neon|not_available|5|346|3788|23138|$11.78
21314912|Houbigant Duc de Vervins Men's 4-ounce Eau de Toilette Spray (Tester)|Duc De Vervins by Houbigant for Men - 4 oz EDT Spray (Tester)|8|210|3467|21087|$38.99
17837605|Crystorama Vanderbilt Collection 9-light English Bronze Flush Mount|This Vanderbilt collection 9-light chandelier features a beautiful hand painted English bronze finish that will complement many transitional and traditional decors. The hand cut crystal accents throughout add elegance to this exquisite design.|1|3|300|34|$1,350.00
16177590|Laila Single-light Antique Bronze Mini Pendant|The rustic style of this mini pendant will make your home feel warm and inviting while giving a modern, updated look to your decor. The open feel of the shade adds visual interest and the candelabra lights emit a soft and cozy glow for a touch of romance.|1|3|300|34|$167.99
15167924|HP LaserJet CP4000 CP4025N Laser Printer - Refurbished - Color - 1200|HP LaserJet CP4000 CP4025N Laser Printer - Refurbished - Color - 1200 x 1200 dpi Print - Plain Paper Print - Desktop|2|214|2181|13011|$765.99
15773085|Safavieh Hand-knotted Tibetan Modern Abstract Beige Wool Rug (3' x 5')|Safavieh's Tibetan collection is inspired by timeless designs crafted with the softest wool available.|1|3|244|1191|$253.99
21334627|Top Knobs M837-18 Somerset 18 Inch Center to Center Bar Appliance Pull|Somerset Collection 18" Center to Center Pewter Weston Appliance Pull  Always the perfect opening, the Top Knobs M837-18 Weston Appliance Pull from  the Somerset Collection creates a seamless transition between classic and  contemporary. Indulge in tradi|1|36|3380|20281|$218.43
10531105|China Road|Description not available.|3|9|1407|6248|$17.79
20348992|Puzzled Inc Anchor Sign Nautical Multicolor Resin Magnet|Anchor Sign Nautical Sign MagnetBoats / Beach Theme - Unique Elegant Gift and Souvenir - Item #7554|1|2|1461|20292|$6.69
16062987|Furniture of America Venzoli Round Top Side Table with Storage Drawer|This stylish and modern occasional table is constructed of solid wood and designed with single and open shelf storage. The elegant, round structure is coated with your choice of black or white finish.|1|32|713|2030|$136.99
18161150|Azaro 14k White Gold 1 4/5ct TDW Diamond Emerald-cut Double Halo Engagement Ring|Crafted from 14-karat white gold, this lovely ring is breathtaking and classic. The main setting features a 1 carat emerald cut diamond. The center stone is encircled by two rectangular halos of round cut white diamonds.|4|13|2361|14657|$6,763.49
22326724|Vintage Persian Vintage Blue-(2' x 3')|Bring something truly unique to the room with this vintage styled rug that is sure to bring a timeless elegancy to your space.|1|3|244|2005|$37.97
17172874|Cargo Work: For Maritime Operations (Hardcover)|<p>An essential reference for merchant seamen around the world, <i>Cargo Work</i> provides a guide to the key characteristics of a wide range of cargoes. Fully revised and expanded to comprehensively reflect the unit load containerised systems that are...|3|9|1546|7021|$245.89
19604942|Kal Barteski Just Float Shower Curtain|Artistic, designer fabric shower curtain.  Fade resistant and machine washable.  Printed in USA and supports artists world-wide with each order.|43|450|4528|7239|$75.99
20213842|PETER RABBIT-CHRISTMAS TALE (DVD)|not_available|3|11|2777|17413|$15.53
22471420|Cleto Reyes Miniature Boxing Glove Keychain - Blue|Exact replica of the Cleto Reyes pro fight gloves Realistic design and shape, looks just like the real thing - only much smaller Keyring with one glove Perfect to hold your keys|5|17|453|12383|$10.75
21355879|Slimline Buttons Series 1-Navy 4-Hole 3/4" 3/Pkg - Blue|BLUMENTHAL LANSING-Slimline Buttons Series 1. Blumenthal Lansing, the best  choice for basic buttons has created the Slimline Series that incorporates the  best selling buttons of all their lines. This package contains Slimline Series  1 Buttons. Availabl|34|263|3156|19202|$4.49
14786979|Alpina Men's 'Adventure' Black Dial Black Strap Automatic Watch|Alpina Gen ve is a Swiss manufacturer of accessible luxury watches and is an independent company based in Geneva, Switzerland. Founded in 1883, Alpina continues to develop highly distinctive and attractive collections with a real sporting pedigree.|4|292|3434|20725|$3,118.99
14275976|Brights Watermelon Bench Hamper|Cleaning up becomes a fun experience when you add this funky bench hamper to your bedroom or bathroom. The plastic frame is perfect for wet or soggy clothing, and the top of the hamper is sturdy enough to use it as a bench for extra seating.|1|31|1570|7244|$69.99
19927923|Nic + Zoe Womens Tank Top Chiffon Printed|not_available|7|213|2128|12776|$23.99
17974795|Material Witness: Library Edition (CD-Audio)|<p>In her signature style, Vannetta Chapman is back with another cozy Amish mystery with a twist.</p><p>The Fall Crafters Fair has barely begun in Shipshewana when murder strikes the small town once again-this time on the property of Daisy's Quilt Shop...|3|9|854|3433|$31.49
22156655|Carefree 181671 Gray 8' X 16' Dura-Mat|The Most Rugged Mat On The Market; Colored Vinyl Strands And Reinforcement Fibers Are Loomed Into A Woven Fabric Then Compacted And Bonded For Exceptional Strength And Durability; Constructed With Reinforced Brass Grommets For Staking Mat; Dura-Mat Comes…|1|36|3485|21178|$146.00
16983777|Tommy Hilfiger Women's 1781333 Chronograph Rose-tone Stainless Steel Watch|Tommy Hilfiger watches show American style with a modern twist, preppy influences, with clean dials, striped bands, and classic colors. This women's watch features a rose-tone stainless steel bracelet and rose-tone chronograph dial.|4|292|3435|20965|$218.49
22740399|Elvis Presley Rock N Roll Smoke Mens Adult Heather Ringer Shirt|Elvis Presley was the King of Rock N Roll and one of the most famous people that has graced this rock. TV, Film, and Rock Star, he defined what it means to be a true entertainer and Legend.|7|26|3410|29427|$24.94
19000072|Samanta Antique Black Iron/Clear Glass Beads 6-light Chandelier|Illuminate your home with this exquisite antique iron chandelier in black finish.|1|3|300|34|$184.49
19500593|Easter Eggs Placemats (Set of 4)|Make your table more inviting with unique placemats like this Easter Eggs Placemat. Your guests will linger and savor when you set your table with these placemats featuring colorful designs.|1|2|707|28130|$54.99
14380423|Probability Theory: Independence, Interchangeability, Martingales (Paperback)|Apart from new examples and exercises, some simplifications of proofs, minor improvements, and correction of typographical errors, the principal change from the first edition is the addition of section 9.5, dealing with the central limit theorem for ma...|3|9|1406|27606|$101.14
17834679|Holy Ground: 50 Years of WWE at Madison Square Garden (Paperback)|For the first time ever, the entire history of the WWE at Madison Square Garden is compiled into one single publication! Including some of the top names in the industry as they speak about their experiences at &quot;The World's Most Famous Arena&quot; ...|3|9|1544|7000|$38.05
14027115|Countering Fraud for Competitive Advantage: The Professional Approach to Reducing the Last Great Hid|<b>Substantially reduce the largely hidden cost of fraud, and reap a new competitive advantage.</b><p>As the title suggests, <i>Countering Fraud for Competitive Advantage</i> presents a compelling business case for investing in anti-fraud measures to c...|3|9|1407|6248|$38.97
19713823|Minka Lavery 5354-593 4 Light Vanity Light from the Gwendolyn Place Collection|not_available|1|3|300|11254|$95.00
2301724|Down the Road|Description not available.|3|9|1546|7018|$26.23
20913093|Seattle Mariners - Safeco Field MLB (Revised Set) Matte Poster 24x14|not_available|1|216|29366|29436|$19.86
13532610|Connected Apparel Women's Printed Sleeveless Dress|This lovely women's dress from Connected Apparel features a mixed print on a teal body. A round neck, back zipper closure and a sleeveless design highlight the construction of this dress.|7|213|2120|12723|$15.99
15932199|18k Rose Gold Horseshoe Bangle|Every equestrians delight, this horseshoe bangle features 18-karat rose gold plated over bronze.  Hinges open for easy wear, while a unique secure clasp offers easy closure.|4|13|2350|14447|$161.99
21525040|Orchid Jewelry Sterling Silver Peridot Heart Shaped White Topaz Accent Ring|This gorgeous cluster ring is the ideal choice for a cocktail event. This silver ring has a cluster of heart shaped peridot stones which are accentuated with round shaped white topaz stones! This makes for a wonderful Mother's Day gift.|4|13|2360|14640|$29.49
21432117|Paper Parachute Cling Rubber Stamps 4"X7"-Carolyn's Flower|Paper Parachute-Cling Rubber Stamps. Perfect for cardmaking, scrapbooking or  any creative idea you can imagine! These deep etched red rubber stamps are  mounted on cling cushion and ready to be used with an acrylic block. This 7x4  inch package contains|34|260|3135|20189|$14.77
22095102|Dorman 751-024 Front Left Power Window Regulator and Motor A|Dorman's Window Regulators have been re-engineered to improve on the original design. The latest technological advances in motors, materials and cable systems have been applied to new and previously released applications.|1|36|3485|21178|$119.72
16942900|Hand-woven Nourison Aura Chocolate Area Rug (9'6 x 13')|This is a charming, captivating, classy and simply fabulous rug. This piece features a subtle blend of neutral hues, earth tones and texture, as well as a play on light and shadows.|1|3|244|608|$3,661.09
20999103|Martino Chantelle W Round Toe Suede Mid Calf Boot|not_available|7|29|692|2747|$53.98
13645318|J Laxmi Women's Long Flutter Sequin Dress|Sparkling sequins form to create this stunning dress from J Laxmi. With flutter-sleeve styling, this fully lined dress features a flattering double V-neckline.|7|213|2120|12724|$52.99
14980879|Tommy Bahama Retreat 19-inch Wheeled Carry-on Duffel Bag|This 19-inch carry-on duffel bag from Tommy Bahama is a stylish and convenient way to carry your belongings. With inline wheels and a retractable handle, this durable fabric bag features two exterior pockets and a secure zipper closure.|33|256|695|1959|$89.99
21197472|Stupell 'On a Bad Day There's Always Lipstick' Stretched Canvas Wall Art|Proudly made in the USA, our stretched canvas is created with only the highest standards. We print with high quality inks and canvas, and then hand cut and stretch it over a 1.5 inch thick wooden frame. The art comes ready to hang with no installation req|1|216|29366|29436|$39.99
17714548|Luca Home Dresser/Mirror Mahogany|This dresser mirror combination has a modern feel and look. The finish is a high gloss Mahogany finish. It brings the modern crisp look and feel with simple chrome finish pulls and legs.|1|32|710|2017|$1,199.99
16213845|Herat Oriental Semi-antique Afghan Hand-knotted Tribal Balouchi Wool Area Rug (2'11 x 4'3)|With a distinctive style, a gorgeous area rug from Afghanistan will add some splendor to any decor. This Tribal Balouchi area rug is hand-knotted with a geometric pattern in shades of beige, black, green, blue, purple, and burgundy.|6|48|795|2260|$214.49
21858440|EnviroCare Replacement Bags for Dirt Devil 7170-1 Vacuum models (6pk)|Replacement Vacuum Bag For: Dirt Devil 3700147001 / Type C / 121SW (6-Pack) Features: Includes 3 Bags Per Pack Filtration Type : Standard Style: C And Other Particles Household Dust Pollen Mites Captures The Following:|1|31|708|19118|$27.95
16760804|Gun Metal Cluster Clip-on Earrings|Sparkle with flower power by adding Gun Metal Cluster Clip On Earrings to your look. The brass base, gun metal tone design features a cluster of black rhinestones on the flower design.|4|13|3221|19350|$24.99
21740564|INNOKA White Electric Automatic Wine Bottle Opener Corkscrew with Foil Cutter|This is an INNOKA White Electric Automatic Wine Bottle Opener Corkscrew with Foil Cutter|1|2|1464|6460|$42.99
20088741|14k White Gold 3 1/2ct Round Diamond Cushion Halo Clarity Enhanced Split Shank Engagement Ring|Womens ring features a 3 carat round brilliant cut clarity enhanced diamond and 60 round cut accent diamonds.|4|13|2361|14657|$6,364.49
16156264|Forbidden Fires (Paperback)|not_available|3|9|854|2543|$10.74
21783475|Domestic Engineer Funny Graphic Design Printed Women's Black Shirt|365 In Love/365 Printing Inc provides an unique and trendy graphic shirts that are 100% ring spun cotton.|7|213|2128|29426|$14.99
20128147|Spiderman skyscraper, Superheroes decal, Superheroes stickers, Superheroes Vinyl Sticker Decal size|<li>Artist: Stickalz</li><li>Product type: Vinyl Wall Decal</li><li>Title: Tattoo Owl Vinyl Wall Art Decal Sticker</li>|1|216|4510|21116|$64.99
20191312|Richie Sexson Cleveland Indians 2000 Skybox Autographed Card Nice Card This item comes with a cer|not_available|5|20|807|2333|$39.00
15206207|Human Trafficking (Paperback)|The Current Controversies series examines today's most important social and political issues; each volume presents a diverse selection of primary and secondary sources representing all sides of the debate in question.; This title explores issues relate...|3|9|1532|6907|$28.80
21367850|Holbein - Artist Heavy Body Acrylic - 60ml Tube - Marigold|These high quality, heavy body artist acrylics have been designed to add more  luster and brilliance to paintings. They can be thinned with water, or Holbein  Acrylic Mediums and even scrumbed as a thin dry brush layer. The acrylic body  will retain any p|34|444|4485|27484|$19.33
17885057|Girl in the Mirror: Mothers and Daughters in the Years of Adolescence (Hardcover)|From the bestselling author of <em>Necessary Journeys</em>--here is the book every mother of a maturing girl will need to have on her shelf.<br><br><em>&quot;Just as we once peered over the crib rails to search our newborn daughters' faces for signs of...|3|9|1515|6814|$24.41
19754502|Mantra Lighting 0362SN Viena 2 Light Wall Sconce|not_available|1|3|300|11254|$269.10
14039059|Handmade Sterling Silver 'Blue Jasmine' Blue Topaz Hoop Earrings (Indonesia)|Sterling silver arabesques fill graceful hoop earrings with the sensation of lace. Set with a cool blue topaz, these handcrafted earrings by Nyoman Rena evoke flowering jasmine.|6|22|517|800|$39.99
20334088|Gremlins Gizmo Adult Costume Mask|not_available|7|26|3418|20463|$63.99
10134780|Neotropical Savannas and Seasonally Dry Forests|Description not available.|3|9|1533|6909|$119.95
20923931|Ivanka Trump Tose2 Pointed Toe Leather Heels|not_available|7|29|692|1952|$44.98
15942295|Safavieh Handmade Moroccan Cambridge Navy/ Ivory Wool Rug (4' Square)|Safavieh's Cambridge collection is inspired by timeless contemporary designs crafted with the softest wool available.|1|3|244|1020|$68.99
21528956|Terani Couture Women's Elegant Special Occasion Dress with Swirling Lace|Make a sweeping entrance with this elegant special occasion dress. This sleeveless dress features swirling lace over a nude center panel and a chiffon cape to make you look like a queen.|7|213|2120|27909|$545.02
11044724|Foul Play|Description not available|3|9|854|2542|$48.23
20208381|Designart 'Cute Cat with Blue Flowers' Animal Artwork on Canvas|Printed in high quality fade resistant ink on premium quality cotton canvas.  Gallery-wrapped around solid wood subframe, arrives ready to hang.|1|216|2194|13042|$131.98
20806319|POP! Mushu and Cricket Vinyl Figure|not_available|5|49|3288|19648|$14.99
15814173|The Yoga of Ghost Hunting: Tips and Techniques for Psychic Protection and More (Paperback)|Ghost hunting is exciting, but there is much more to it than that! When dealing with the afterlife and metaphysical realities, it helps to have the insights of those who have explored those worlds and returned to enlighten us. Yoga is an ancient scienc...|3|9|1534|6917|$11.41
21389919|Crafter's Choice Gold Taklon Liner Brush-Size 1|acrylic handle with ergonomic styling. this tried and true line is notable for its wide variety of brush styles sizes and easy one price point program. no slip rubber grip handle.|34|444|4477|27443|$4.56
14097752|Handmade Sabrina Metro Circle New Zealand Wool Blend Area Rug (5' x 8')|Add a touch of contemporary elegance to any room in your home with this handmade area rug constructed of a plush New Zealand wool blend. This floor decor is accentuated by a beautiful combination of color and design.|1|3|244|607|$178.99
18529899|Spyder 300014 4" Double Sided U Shank Jig Saw Blades 2-count|Spyder 300014 4" Double Sided U Shank Jig Saw Blades 2-count|1|33|718|2056|$15.29
18938968|Kate Bissett Emerald Halo Engagement Ring|Feminine and elegant. Simple and sophisticated. Fashioned in an elegant cubic zirconia  this ring is would be royally adored by any woman|4|13|2360|16062|$18.79
21384367|Single Point Plastic Knitting Needles 10"-Size 10.5/6.5mm|Boye Perfection Points Plastic Knitting Needles are perfect for the beginner  and experienced knitter and feature pretty, color coded needles in all the most  popular sizes. US5/3.75mm, US7/4.5mm, US8/5mm, US9/5.5mm, US10/6mm,  US10.5/6.5mm, US11/8mm, US1|34|263|3153|19193|$6.16
17898279|Specters of the Atlantic: Finance Capital, Slavery, And the Philosophy of History (Hardcover)|<div>In September 1781, the captain of the British slave ship <i>Zong</i> ordered 133 slaves thrown overboard, enabling the ships owners to file an insurance claim for their lost cargo. Accounts of this horrific event quickly became a staple of abol...|3|9|854|6801|$83.89
14094321|International Handbook on Informal Governance (Hardcover)|Description not available.|3|9|1537|6940|$263.54
22057531|1971 Chevrolet Camaro Fighting Irish NHRA Funny Car 1/18 Model Car by Autoworld|Brand new 1:18 scale car model of 1971 Chevrolet Camaro Fighting Irish NHRA Funny Car model by Autoworld. Limited Edition 1 of 1500 Produced Worldwide. Each model is numbered. Brand new box. Rubber tires. Has steerable wheels.|5|49|3293|19677|$108.91
22672521|Graham and Brown 41-831 16 Inch x 12 Inch "Botanical Bloom 2" Art Print On Stretched Canvas - N/A|Product Features: These botanical blooms will bring beauty and color to your walls Design composed of both a hand drawn and real photographed picture This mixed media design will add a touch of texture to your interior wall space Unique silver hanging…|1|216|29366|29436|$42.00
18938045|Diamond Select Toys Muppets Select Series 2 Beaker and Bunsen Multicolored Plastic Action Figures|Decorate your shelf with these Diamond Select Toys Beaker and Bunsen multicolored plastic action figures.|5|49|3288|19645|$31.99
19441651|Pre-Lit 31-inch Tinsel Santa|31" Red Tinsel Flat Santa with 35 Clear Lights|46|479|29341|29355|$57.99
14297355|The Oxford Handbook of Kierkegaard (Hardcover)|<em>The Oxford Handbook of Kierkegaard  </em>brings together some of the most distinguished contemporary contributors to Kierkegaard research together with some of the more gifted younger commentators on Kierkegaard's work. There is significant input f...|3|9|1540|6959|$170.86
19946860|OEM BlackBerry 9630 Skin Cover Case (Dark Red)|OEM BlackBerry 9630 Skin Cover Case (Dark Red)   This OEM BlackBerry 9630 Skin Cover Case in Dark Red can be easily wrapped  around your cell phone without any glue or residue. It gives you a easy access  to everything you need on your cell phone; the ca|2|51|2764|17317|$5.00
18678569|Italian 14k Gold Polished Fancy Link Necklace - 30 inches|not_available|4|13|2357|14584|$1,641.95
18883244|Cristiano Ronald Soccer Fifa 2-card Frame|Cristiano Ronald Soccer FIFA 2 card frame|5|20|807|21324|$97.49
20911892|Nike Boys Mesh Inset Running Shoes - 3.5 medium (d)|not_available|7|29|4516|27668|$32.99
15930496|Wine Rack with Distinctive Style in Vintage Design|A perfect balance of elegance and utility, this is the perfect way to hold wine bottles. This wine rack 36 inch high metal wine rack with distinctive style in a vintage design that has a distinctive style that can accent all kinds of interior settings.|1|2|706|1993|$59.99
14226026|Creative Spaces: Seeking the Dynamics of Change in China (Hardcover)|not_available|3|9|1527|6893|$55.97
12336826|Michael Valitutti Silver/ Palladium/ 18k Vermeil Blue Topaz Ring|<li><a href='http://www.overstock.com/downloads/pdf/2010_RingSizing.pdf'><span class=links>Click here for Ring Sizing Chart.</span></a></li><li>London blue topaz ring</li><li>Jewelry crafted of palladium-plated sterling silver</li>|4|13|2360|14640|$266.99
3096650|Bismarck Chase|On 24 May 1941 one of the most famous naval engagements of World War II -- the sinking of the battlecruiser HMS Hood by the German battleship Bismarck -- took place in the Denmark Strait and people have been arguing about it ever since. In this bo...|3|9|1527|6892|$33.11
22785504|Elements Of Design ES2365AL Double Handle 8" to 16" Widespread Roman Tub Filler Faucet with American|not_available|1|36|941|3234|$305.47
17158344|Marmont Hill Art Collective 'Love Love Love' Canvas art|<li>Artist: Marmont Hill Art Collective</li> <li>Title: Love Love Love</li> <li>Product type: Canvas art</li>|6|21|2058|21380|$144.49
11449231|Parametric Modeling with SolidWorks 2008 (Paperback)|Description not available.|3|9|1517|6829|$58.75
21844673|Polycom 2200-17910-001 (2-Pack) VoiceStation 300 Conference Phone|Polycom VoiceStation 300 (2 Pack) Brand New Includes One Year Warranty Item #2200-17910-001 The Polycom VoiceStation 300 (2200-17910-001) is a small conference phone ideally suited for desktops, cubicles, and other small rooms.|40|395|4159|25715|$529.95
18352215|Elegant Lighting Rectangle LED Electric Mirror (24x40)|The Nova Collection virtually glows with an integrated LED ribbon bordering just inside the highly reflective mirror.  Adding to the value of this mirror is a built in defrosting system and the versatility to display it either vertically or horizontally.|1|3|248|2009|$247.99
16743041|Gallery Direct Blooms Floral Hanging Mirror Wall Art|Hang this framed mirror in any room that needs a touch of style and elegance. The subtle floral pattern is an ideal fit for any decor and is simple yet attractive.|1|3|248|2009|$99.99
12664480|Ed Hardy Women's Dedicated Flower Printed Bikini-cut Panties|A dedicated flower design makes these panties undeniable Ed Hardy. This intimate apparel has an elastic waist and leg holes and are bikini-cut for your comfort.|7|213|2121|12730|$8.99
17322169|Jules Verne's 20,000 Leagues Under the Sea: A Radio Dramatization (CD-Audio)|<p>The oceans of the world are no longer safe. Ships are being attacked and sunk by what survivors describe as a giant sea monster. The United States Government sends the frigate<i>Abraham Lincoln</i> to investigate, carrying renowned scientist Pierre ...|3|9|854|6799|$9.26
13382073|Economics in One Lesson (Compact Disc)|Description not available.|3|9|1409|6254|$18.47
19295548|Nike EV0791-056 Square Grey With Ml Violet Flash Sunglasses|Nike EV0791-056 Square Grey With Ml Violet Flash Sunglasses|7|234|3422|20469|$136.00
17888042|Double Shot (CD-Audio)|<p>Todays foremost practitioner of the culinary whodunit.<br><em>Entertainment Weekly</em></p><p>In the genre of culinary mystery writers, Davidson is a Julia Child among Betty Crockers, and there is no question that<em>Double Shot</em> is her bes...|3|9|854|3433|$11.34
14796761|Women's Anne Klein Bunches Bronze|Bunches is a stylish open toe slingback with an open toe and jewel embellishment on the vamp.|7|29|692|1948|$49.95
20378877|Ryka Stance Smt Women Round Toe Synthetic Walking Shoe|not_available|7|29|692|1954|$19.98
16901871|Framed Vivid Seaweed Art Print|<li>Title: Vivid Seaweed Framed Art Print</li> <li>Product type: Framed print</li> <li>Style: Other</li>|1|216|29368|29434|$225.99
20963537|Sprint 2 Pack Of 2 Piece Hardshell Cases For Samsung Intercept (Clear/Pearl)|Sprint 2 Pack Of 2 Piece Hardshell Cases For Samsung Intercept (Clear/Pearl)   2 Pack of 2 Piece Hardshell Cases for Samsung Intercept. One Clear and one  Pearl finish case. Easy snap on design. 2 Piece case covers front and back of  device.  Compatible|2|51|2764|17317|$5.00
21304540|Color Bakery 'Delphine I' Matted Framed Art|<ul><li>Artist: Color Bakery </li><li>Title: Delphine I</li><li>Product Type: Giclee Canvas Print</li></ul>|1|216|29366|29433|$35.49
20314013|Kenneth Cole Reaction Note to Self MT Women Round Toe Leather Flats|not_available|7|29|692|2749|$33.98
22603236|Women's Full-Zip Hooded Sweatshirt - Navy - 2XL|Pre-shrunk 7.2 oz|7|117|2146|12842|$40.16
15920894|Guess Women's Stainless Steel Quartz Mother-of-Pearl Dial Watch|Combining the purity of design and the functionality of a sport watch, this style denotes the feminine side of iconic luxury. A wide dial, easy-to-read markers and convenient subdials complete the look of this gorgeous Guess watch.|4|292|3435|20865|$400.99
22375578|Overdyed Samatha Hand Knotted Area Rug (5'10" X 9'3")|Overdyed Samatha Hand Knotted Area Rug (5'10" X 9'3")|1|3|244|2693|$1,986.99
13975775|Frederique Constant Men's 'Persuasion Heart Beat' Automatic Watch|Fr d rique Constant timepieces are assembled by hand in Gen ve Switzerland, the most prestigious region for quality Swiss watch making, and an important seal of quality watches. This automatic timepiece displays a black face and an open heart window.|4|292|3434|20725|$1,127.99
11249622|Why Can't I Learn Like Everyone Else? Youth With Learning Disabilities (Paperback)|not_available|3|9|4515|27578|$14.76
19491341|Copper Matte 6-inch Ball Ornament (Pack of 4)|Your fondest yuletide memories will be captured in the charm of these unique tree ornaments. Mix and match colors, embellishments, designs and shapes to decorate your tree just how you want.|46|479|29341|29359|$36.49
20016758|Remington 870 12 Gauge 7 Shot Fluted Aluminum Mag Extension|not_available|5|347|3806|23176|$41.99
22322181|Caparros Blue Bell Women Open-Toe Synthetic Heels|The Caparros Blue Bell Dress Shoes feature a Synthetic upper with a Open-Toe. The Man-Made outsole lends lasting traction and wear.|7|29|692|1952|$46.14
17165410|Cambridge 3-Light Brushed Nickel 26 in. Chandelier with White Marble Glass|Blending contemporary design with beautiful tones, this 3-light chandelier features a delightful brushed nickel finish along with unique white marble glass. It’s a perfect element to pair with your indoor décor and brighten your home.|1|3|300|34|$393.99
15627412|Spa Supreme 12-Inch Twin-Size Gel Memory Foam Mattress|This 12-inch mattress is made with 3 inches of gel-infused memory foam, 2 inches of convoluted foam and 6 inches of high-density base foam. This mattress relieves pressure points which cause you to toss and turn.|1|32|710|2019|$329.99
17712079|Fremada 14k Yellow Gold and Oval Multi Gemstones Bracelet|This bracelet features blue topaz, garnet, citrine, amethyst, and peridot gemstones flawlessly set on diamond-cut finished yellow gold link.  Stylish and fashionable, this gorgeous bracelet is the perfect piece with any ensemble.|4|13|2350|14450|$449.99
18987609|KESS InHouse Josh Serafin 'To Go' Yellow Bicycle Artistic Aluminum Magnet|Give the gift of art when you choose the design that best fits your friend or family member. Adding a pop of color to your kitchen or office is easy with these great, aluminum magnets.|1|2|1461|20292|$4.69
20008674|Set of 2 Ring Cabinet Drawer Door Pull Wrought Iron Black 2 1/ H / Renovator's Supply|not_available|1|36|949|21140|$14.99
19155490|18x14-inch, Ananda, Geometric Print Placemat (Set of 4)|These E by Design placemats add simple style to your table.  Suitable for everyday or special occasions.  These Placemats make the perfect holiday, host, hostess gift! Set of 4.|1|2|707|28130|$52.49
21192215|Niveous White Aluminum LED Flush Mount|Niveous 9" LED Flush Mount in White. Optimized light distribution deploying multiple mid-powered LEDs to achieve an evenly lit globe, providing beautiful ambient illumination.|1|3|300|22416|$159.00
